34250.12518,1,18290838,10,2239100,1
34250.1414,1,18291165,10,2239200,1
34250.14513,1,18291275,10,2239000,1
34250.14729,1,18291334,10,2239100,1
34250.16216,1,18291715,10,2239200,1
34250.16644,1,18291916,10,2239000,1
34250.16872,1,18291991,10,2239100,1
34250.19274,1,18292501,10,2239200,1
34250.19645,1,18292582,10,2239000,1
34250.19894,1,18292645,10,2239100,1
34250.51564,1,18298729,10,2239200,1
34250.51942,1,18298826,10,2239000,1
34250.52202,1,18298903,10,2239100,1
34251.91823,1,18333357,10,2239200,1
34251.922,1,18333652,10,2239000,1
34251.92443,1,18333775,10,2239100,1
34252.02887,1,18340262,10,2239200,1
34252.03304,1,18341360,10,2239000,1
34252.03627,1,18342535,10,2239100,1
34252.04752,1,18344659,10,2239200,1
34252.05127,1,18344995,10,2239000,1
34252.0533,1,18345223,10,2239100,1
34252.17082,1,18352030,1,2244100,-1
34256.19816,1,18430161,200,2243500,-1
34256.20089,1,18430228,100,2243500,-1
34262.07596,1,18622989,100,2243000,-1
34262.07874,1,18623148,100,2243000,-1
34269.58368,1,18813442,183,2241900,-1
34269.58774,1,18813484,100,2241900,-1
34269.86396,1,18819065,8,2241300,-1
34271.76867,1,18877451,1,2238700,1
34273.77796,1,18930320,100,2239800,1
34275.37346,1,18966278,100,2240200,1
34275.40993,1,18966862,1,2241300,-1
34276.75711,1,18992920,1,2240200,-1
34288.73353,1,19300526,100,2238400,1
34289.50116,1,19314473,100,2240500,-1
34289.50444,1,19314520,100,2240500,-1
34303.44961,1,19620235,1,2240000,-1
34303.77466,1,19626727,100,2238200,1
34303.77477,1,19626737,100,2238100,1
34303.88631,1,19628332,10,2240000,-1
34303.88642,1,19628333,100,2238000,1
34304.25973,1,19653110,1,2240000,-1
34307.76243,1,19731576,10,2239000,-1
34307.80587,1,19732295,10,2240000,-1
34307.87946,1,19733385,1,2239500,-1
34307.90094,1,19733687,10,2239000,-1
34307.97505,1,19736143,10,2239000,-1
34309.16832,1,19774189,10,2239500,-1
34309.17233,1,19774450,10,2239500,-1
34309.72974,1,19791130,100,2236600,1
34309.81453,1,19793043,10,2239400,-1
34309.82066,1,19793184,10,2239300,-1
34309.82678,1,19793341,10,2239200,-1
34309.87456,1,19794320,10,2239100,-1
34309.93514,1,19795607,10,2238900,-1
34310.04997,1,19808492,100,2237700,1
34310.25056,1,19818565,10,2238200,-1
34310.31935,1,19822943,1,2236000,-1
34310.32045,1,19823062,1,2238100,-1
34311.24872,1,19846261,100,2237300,1
34312.99774,1,19879921,1,2236700,-1
34318.69391,1,19985448,99,2237000,-1
34318.95537,1,19990731,94,2235000,1
34326.28542,1,20164379,100,2238900,-1
34329.73382,1,20254663,100,2236100,1
34331.47324,1,20298432,100,2239200,1
34331.64129,1,20301070,100,2239900,1
34334.31294,1,20343976,200,2241700,1
34334.31308,1,20343986,100,2241700,1
34334.31322,1,20344002,100,2241700,1
34334.31331,1,20344005,100,2241700,1
34334.33779,1,20344274,1,2242800,-1
34334.65089,1,20350495,100,2242800,1
34334.65099,1,20350503,100,2240600,1
34334.77609,1,20353511,100,2240300,1
34334.84225,1,20355014,50,2242500,-1
34334.84237,1,20355018,100,2239700,1
34336.98906,1,20410319,100,2239400,1
34338.56864,1,20436930,51,2241900,1
34338.56879,1,20436945,100,2241800,1
34338.57998,1,20437784,200,2236200,1
34338.60026,1,20439224,2,2242000,-1
34338.71882,1,20443473,100,2236200,1
34339.18248,1,20455022,100,2236600,1
34339.30289,1,20457452,200,2235300,1
34339.64344,1,20465048,200,2235300,1
34345.301,1,20583033,100,2240500,1
34346.44011,1,20618589,100,2239300,1
34346.44042,1,20618667,100,2239000,1
34347.56596,1,20652047,200,2242000,-1
34347.56611,1,20652049,100,2237900,1
34348.423,1,20674653,1,2241900,-1
34348.42463,1,20675051,2,2241900,-1
34348.83589,1,20687888,100,2238200,1
34349.29473,1,20725771,100,2241900,-1
34350.07282,1,20753785,2,2241400,-1
34350.07294,1,20753796,2,2241300,-1
34351.12651,1,20779824,200,2241300,-1
34352.74509,1,20812077,200,2240000,-1
34352.74523,1,20812082,2,2239900,-1
34357.31806,1,20897618,100,2238300,1
34357.92341,1,20905547,100,2239400,-1
34357.92353,1,20905551,2,2239300,-1
34357.94236,1,20905801,2,2238400,-1
34357.94248,1,20905802,2,2238300,-1
34367.52111,1,21116099,1,2238600,-1
34367.52287,1,21116125,1,2238600,-1
34369.7575,1,21158422,100,2238600,-1
34372.18422,1,21200354,200,2238600,-1
34377.54767,1,21283697,200,2238300,-1
34377.56809,1,21283999,1,2237600,-1
34377.56972,1,21284027,1,2237600,-1
34378.42621,1,21294878,100,2238200,-1
34378.43741,1,21294996,100,2238200,-1
34380.68937,1,21342263,100,2237900,-1
34380.70583,1,21343808,1,2237900,-1
34389.15891,1,21508773,1,2237700,-1
34391.71739,1,21559847,100,2237700,-1
34393.08352,1,21587203,100,2237700,-1
34394.94367,1,21616444,100,2237500,-1
34394.96178,1,21616642,1,2237500,-1
34395.84695,1,21636092,100,2237700,-1
34395.84743,1,21636299,100,2237700,-1
34395.84791,1,21636573,100,2237700,-1
34395.84921,1,21637454,100,2237700,-1
34395.85155,1,21638597,200,2239500,-1
34395.85172,1,21638670,100,2237700,-1
34395.87392,1,21644399,100,2237700,-1
34395.93888,1,21650189,67,2237700,-1
34396.02355,1,21655826,200,2239700,-1
34396.03601,1,21656537,200,2239900,-1
34396.78674,1,21674864,7,2236000,1
34397.20442,1,21683768,500,2236000,1
34400.0454,1,21748178,400,2239900,-1
34402.15157,1,21798025,200,2239900,-1
34402.77946,1,21806628,1,2238800,-1
34406.54362,1,21866410,100,2236500,1
34406.54364,1,21866411,100,2239600,-1
34406.5441,1,21866417,400,2239600,-1
34407.02534,1,21873101,200,2239600,-1
34412.01153,1,21942984,100,2237600,1
34414.71833,1,21980296,43,2238900,-1
34419.52456,1,22051475,100,2239700,-1
34419.52592,1,22051487,100,2239900,-1
34420.71892,1,22091806,43,2238600,-1
34427.75801,1,22186452,100,2240000,-1
34427.79575,1,22186797,1,2239600,-1
34429.9237,1,22209500,2,2238600,-1
34431.28033,1,22225266,200,2236500,1
34433.00752,1,22255951,100,2240000,1
34434.21553,1,22274843,100,2237300,1
34435.9069,1,22295829,100,2240000,1
34439.62672,1,22338263,1,2242000,-1
34444.05632,1,22426277,100,2242000,1
34445.74798,1,22450352,100,2242000,1
34445.98519,1,22453396,100,2242000,1
34449.85684,1,22517179,200,2244500,-1
34449.86112,1,22517293,125,2244500,-1
34450.0284,1,22519873,100,2244900,1
34450.22703,1,22522589,100,2244900,1
34450.45009,1,22524875,100,2244900,1
34450.71831,1,22527537,5,2246900,-1
34451.22413,1,22532942,100,2244900,1
34451.3338,1,22534491,100,2244400,1
34451.34393,1,22534667,100,2244900,1
34451.34401,1,22534671,100,2245800,1
34454.74016,1,22582524,100,2246800,-1
34455.42208,1,22591862,100,2244600,1
34457.07773,1,22611872,200,2246800,-1
34460.28517,1,22671751,300,2246400,-1
34460.31492,1,22672038,1,2245900,-1
34463.6891,1,22709259,200,2246400,-1
34464.9653,1,22727904,200,2246900,-1
34468.01069,1,22771332,300,2246900,-1
34468.5817,1,22777513,1,2246900,-1
34469.12808,1,22783957,1,2246500,-1
34469.36073,1,22786334,100,2245700,1
34472.90786,1,22832361,100,2247500,1
34472.9099,1,22832389,77,2247900,-1
34473.57315,1,22839312,300,2247500,-1
34473.57333,1,22839315,77,2247500,-1
34477.42782,1,22891526,200,2247500,-1
34478.024,1,22897386,100,2246000,1
34478.2099,1,22899417,100,2247300,-1
34478.21004,1,22899420,100,2245900,1
34478.21012,1,22899424,77,2247300,-1
34482.38592,1,22955746,200,2242000,1
34482.62296,1,22959293,100,2244600,1
34483.96903,1,22975007,4,2246600,-1
34483.96924,1,22975020,100,2244800,1
34483.96924,1,22975021,77,2246600,-1
34483.9695,1,22975033,100,2244500,1
34485.00853,1,22991791,100,2244400,1
34485.03831,1,22997265,100,2244400,1
34485.05523,1,22998802,1,2246500,-1
34485.05543,1,22998829,100,2244800,1
34485.05545,1,22998831,77,2246500,-1
34485.05556,1,22998840,100,2244400,1
34486.50716,1,23022123,200,2246500,-1
34486.50728,1,23022124,100,2244100,1
34486.98065,1,23027289,100,2244100,1
34486.9807,1,23027303,77,2245800,-1
34486.98094,1,23027353,100,2244000,1
34486.98355,1,23027499,2,2245700,-1
34486.98373,1,23027504,100,2244100,1
34486.98373,1,23027505,77,2245700,-1
34486.98383,1,23027511,100,2243900,1
34486.9839,1,23027512,2,2245600,-1
34486.98406,1,23027518,100,2244100,1
34486.98407,1,23027519,77,2245600,-1
34486.98425,1,23027524,100,2243900,1
34486.98435,1,23027529,2,2245500,-1
34486.98452,1,23027550,100,2244100,1
34486.98452,1,23027551,77,2245500,-1
34486.98465,1,23027556,100,2243900,1
34486.98473,1,23027562,2,2245400,-1
34486.98489,1,23027566,100,2244100,1
34486.9849,1,23027568,77,2245400,-1
34486.98503,1,23027573,2,2245300,-1
34486.98512,1,23027577,100,2243900,1
34486.9852,1,23027581,77,2245300,-1
34487.00732,1,23027906,1,2244600,-1
34487.0074,1,23027908,100,2244000,1
34487.00742,1,23027909,2,2244500,-1
34487.00749,1,23027914,77,2244600,-1
34487.00751,1,23027915,100,2244100,1
34487.00761,1,23027924,77,2245800,-1
34487.0077,1,23027928,100,2244000,1
34488.02826,1,23052513,100,2244000,1
34488.02925,1,23052634,1,2245700,-1
34488.02945,1,23052643,77,2245700,-1
34488.02995,1,23052675,100,2243900,1
34489.27678,1,23075282,1,2246400,-1
34489.2768,1,23075283,77,2245100,-1
34489.27691,1,23075292,1,2245000,-1
34489.27709,1,23075305,77,2245000,-1
34489.38353,1,23080371,1,2244900,-1
34489.38372,1,23080379,77,2244200,-1
34489.38384,1,23080385,1,2244100,-1
34489.38401,1,23080392,77,2244100,-1
34490.00523,1,23089014,1,2244000,-1
34490.00544,1,23089024,1,2246500,-1
34490.00544,1,23089025,77,2244000,-1
34490.00561,1,23089037,77,2244800,-1
34490.0057,1,23089042,1,2244700,-1
34490.00587,1,23089049,77,2244700,-1
34490.01476,1,23089383,1,2244600,-1
34490.01494,1,23089393,77,2244600,-1
34490.07248,1,23090721,1,2244500,-1
34490.07266,1,23090724,1,2246500,-1
34490.07266,1,23090725,77,2244500,-1
34490.22319,1,23092756,100,2243700,1
34490.2233,1,23092758,1,2244400,-1
34490.22348,1,23092766,77,2244400,-1
34491.10703,1,23105970,1,2244300,-1
34491.10722,1,23105973,1,2246500,-1
34491.10723,1,23105975,77,2244300,-1
34491.10739,1,23105984,77,2244800,-1
34491.1075,1,23105988,1,2244700,-1
34491.10766,1,23105992,77,2244700,-1
34491.24266,1,23109459,1,2244600,-1
34491.24284,1,23109467,1,2246500,-1
34491.24285,1,23109469,77,2244600,-1
34491.48265,1,23113999,1,2244500,-1
34491.48282,1,23114004,1,2246500,-1
34491.48283,1,23114006,77,2244500,-1
34491.88739,1,23118331,300,2244300,-1
34491.88751,1,23118335,1,2244200,-1
34491.8877,1,23118341,77,2244200,-1
34493.88308,1,23139178,100,2243900,-1
34493.8832,1,23139180,1,2243800,-1
34493.88339,1,23139187,77,2243800,-1
34498.49005,1,23200868,300,2243500,-1
34498.49017,1,23200872,1,2243400,-1
34498.49038,1,23200875,77,2243400,-1
34498.77003,1,23204531,1,2243300,-1
34498.77014,1,23204534,1,2243200,-1
34498.77033,1,23204537,77,2243200,-1
34500.11626,1,23235109,2,2243200,-1
34500.26884,1,23242423,1,2243200,-1
34502.30142,1,23298883,100,2243000,-1
34502.30154,1,23298886,2,2242900,-1
34502.30175,1,23298900,77,2242900,-1
34502.71987,1,23304833,47,2242600,-1
34502.72001,1,23304841,2,2242500,-1
34502.7202,1,23304854,77,2242500,-1
34503.00366,1,23308991,300,2241200,1
34506.55456,1,23385854,1,2242400,-1
34506.55469,1,23385856,2,2242300,-1
34506.5549,1,23385862,77,2242300,-1
34507.01857,1,23401727,77,2241700,-1
34507.01868,1,23401735,2,2241600,-1
34507.01885,1,23401746,77,2241600,-1
34507.01938,1,23401765,2,2241500,-1
34507.01954,1,23401778,77,2241500,-1
34507.02534,1,23401919,2,2241400,-1
34507.02553,1,23401928,77,2241400,-1
34507.13749,1,23404340,2,2241300,-1
34507.13769,1,23404356,77,2241300,-1
34507.14669,1,23405016,2,2241200,-1
34507.14687,1,23405028,77,2241200,-1
34507.14783,1,23405070,2,2241100,-1
34507.14799,1,23405078,77,2241100,-1
34507.14824,1,23405086,2,2241000,-1
34507.14842,1,23405097,77,2241000,-1
34507.14955,1,23405159,2,2240900,-1
34507.14973,1,23405165,77,2240900,-1
34509.09463,1,23449699,200,2240900,-1
34509.09476,1,23449703,2,2240800,-1
34509.09497,1,23449710,77,2240800,-1
34510.03508,1,23466976,100,2240500,-1
34510.03518,1,23466978,2,2240400,-1
34510.03538,1,23466981,77,2240400,-1
34510.58686,1,23477815,100,2240300,-1
34510.58699,1,23477818,2,2240200,-1
34510.5872,1,23477840,77,2240200,-1
34511.99374,1,23506824,3,2240200,-1
34511.99618,1,23507124,4,2240200,-1
34512.18657,1,23513506,100,2240100,-1
34512.18671,1,23513511,4,2240000,-1
34512.18691,1,23513522,77,2240000,-1
34512.70047,1,23543724,100,2239700,-1
34512.70059,1,23543728,4,2239600,-1
34512.70079,1,23543736,77,2239600,-1
34517.93955,1,23651493,100,2238400,1
34518.00541,1,23652780,100,2238600,1
34519.58638,1,23677962,200,2241600,-1
34519.5866,1,23677968,100,2238700,1
34519.59083,1,23678050,200,2242200,-1
34520.22195,1,23687913,200,2241900,-1
34522.23947,1,23717865,100,2241800,-1
34522.25322,1,23718155,100,2241000,1
34522.25369,1,23718170,200,2242000,-1
34522.25544,1,23718233,200,2242100,-1
34523.71561,1,23741377,200,2242200,-1
34523.71605,1,23741430,200,2242300,-1
34523.71668,1,23741499,200,2242500,-1
34527.35674,1,23808011,200,2242500,-1
34531.48255,1,23866012,200,2242400,-1
34534.72658,1,23910183,79,2241700,-1
34534.75396,1,23910496,100,2241400,1
34534.90664,1,23912173,200,2242500,-1
34535.31649,1,23917321,200,2243300,-1
34535.37321,1,23917882,100,2241500,1
34535.37352,1,23917888,200,2243500,-1
34535.37362,1,23917889,100,2243500,-1
34535.93965,1,23923527,200,2243700,-1
34535.94101,1,23923539,200,2243800,-1
34535.94356,1,23923565,200,2244200,-1
34535.9439,1,23923572,200,2244400,-1
34535.94516,1,23923594,200,2243600,-1
34536.12072,1,23925565,200,2243800,-1
34536.24018,1,23926836,200,2243500,-1
34536.72715,1,23932733,79,2241300,-1
34538.70271,1,23955825,100,2239400,-1
34540.08626,1,23982445,100,2241300,-1
34543.04827,1,24018868,200,2241300,-1
34548.20514,1,24104731,100,2238900,1
34549.69224,1,24128897,200,2241000,-1
34550.31198,1,24139782,100,2240000,-1
34563.64827,1,24336628,100,2241300,-1
34563.64867,1,24336632,200,2241300,-1
34563.66763,1,24336910,100,2241200,-1
34564.72813,1,24349254,64,2240400,-1
34565.51522,1,24365588,100,2239900,-1
34565.61679,1,24368440,100,2238500,1
34572.66474,1,24487326,100,2238200,1
34576.20845,1,24535430,200,2239900,-1
34576.21396,1,24535601,100,2239800,-1
34577.21321,1,24582624,100,2237300,1
34577.21329,1,24582650,100,2237300,1
34581.7678,1,24690789,100,2239700,-1
34585.08616,1,24760049,50,2239600,1
34585.08715,1,24760732,80,2239900,-1
34586.31159,1,24804599,200,2238600,1
34586.94055,1,24814632,100,2242200,-1
34586.95817,1,24814880,300,2242500,-1
34587.73231,1,24827088,300,2238700,1
34589.26925,1,24870564,100,2242400,-1
34591.10234,1,24903476,100,2242400,-1
34591.46157,1,24910964,200,2242300,-1
34598.477,1,25038500,100,2242300,-1
34599.17861,1,25053706,100,2242200,-1
34599.68641,1,25061446,400,2242100,-1
34602.33612,1,25100616,100,2242000,-1
34602.88651,1,25106450,300,2241900,-1
34604.6762,1,25143157,100,2241900,-1
34606.50546,1,25164163,100,2240800,1
34611.68628,1,25232065,100,2241700,-1
34611.69052,1,25232096,100,2238700,1
34611.74334,1,25232651,100,2241700,-1
34616.01412,1,25315106,200,2240400,1
34628.3971,1,25473038,100,2241600,-1
34629.11804,1,25482160,100,2241500,-1
34630.17924,1,25516180,200,2241500,-1
34630.18816,1,25517117,100,2241300,-1
34630.1954,1,25517669,100,2239000,1
34634.37318,1,25604259,100,2240400,1
34636.0098,1,25633026,200,2241200,-1
34636.67664,1,25647568,200,2241300,-1
34638.36241,1,25669288,200,2241500,-1
34640.26912,1,25706199,100,2241600,-1
34641.60964,1,25723178,100,2241600,-1
34647.81359,1,25806897,200,2241600,-1
34652.71763,1,25873818,100,2241500,-1
34652.71801,1,25873824,200,2241500,-1
34653.36403,1,25880288,100,2241500,-1
34655.42797,1,25919165,100,2241500,-1
34660.84381,1,25984798,100,2240500,1
34661.86453,1,25993391,200,2242000,-1
34663.89136,1,26008683,200,2240600,1
34665.77588,1,26057784,100,2240600,1
34666.91721,1,26069606,200,2242300,-1
34672.6555,1,26166946,200,2242100,-1
34675.73891,1,26251406,100,2240800,1
34675.96768,1,26255945,100,2240800,1
34677.01994,1,26270795,100,2242000,-1
34679.89891,1,26311330,100,2242000,-1
34680.49693,1,26319642,100,2241800,-1
34682.66516,1,26352029,200,2241800,-1
34683.73712,1,26372408,100,2241600,-1
34683.84177,1,26382039,100,2240600,1
34683.85736,1,26383007,100,2239000,1
34683.91141,1,26386077,100,2241600,-1
34684.70339,1,26404124,100,2240200,1
34686.38644,1,26431803,100,2241500,-1
34686.40016,1,26431949,100,2241500,-1
34690.02785,1,26504391,100,2240200,1
34698.53709,1,26656019,100,2241400,-1
34700.08568,1,26725734,100,2238800,1
34700.08635,1,26725822,200,2240000,1
34700.09437,1,26726568,100,2240100,-1
34700.09467,1,26726600,100,2238800,1
34700.37826,1,26747069,100,2241400,-1
34700.60193,1,26754380,100,2241300,-1
34701.07235,1,26773563,100,2241400,-1
34701.23672,1,26781174,100,2241300,-1
34702.08989,1,26801867,100,2241300,-1
34702.59604,1,26812611,100,2239000,1
34703.0765,1,26822725,79,2240100,1
34703.17326,1,26824533,35,2240100,1
34703.58641,1,26831696,100,2241100,-1
34704.13695,1,26843995,100,2241100,-1
34706.68655,1,26915143,200,2241200,-1
34710.00671,1,27032585,100,2241200,-1
34710.20866,1,27044291,200,2241100,-1
34710.73611,1,27063686,400,2241000,-1
34711.76719,1,27092797,100,2241000,-1
34712.61795,1,27111446,200,2238600,1
34712.61803,1,27111452,100,2241000,-1
34712.73585,1,27115888,6,2239700,-1
34712.73796,1,27115977,90,2238600,1
34713.33619,1,27128801,100,2239400,-1
34714.08663,1,27169735,100,2239600,-1
34714.63743,1,27208693,200,2239600,-1
34715.18629,1,27234680,100,2239600,-1
34715.96926,1,27252241,100,2239400,1
34716.43639,1,27262700,100,2240700,-1
34716.43646,1,27262702,100,2240700,-1
34716.60559,1,27265617,100,2237100,1
34716.60877,1,27265663,100,2237000,1
34716.72036,1,27268847,100,2236900,1
34717.59327,1,27286346,100,2237100,1
34717.59399,1,27286359,100,2237200,1
34717.66052,1,27287467,200,2240600,-1
34718.17339,1,27297454,200,2240900,-1
34718.68663,1,27306599,100,2240600,-1
34719.23667,1,27317890,100,2240600,-1
34719.66707,1,27326048,100,2240500,-1
34719.98507,1,27332967,114,2236000,1
34720.60006,1,27345923,25,2240000,1
34720.6002,1,27345929,114,2236600,1
34722.87697,1,27406389,100,2240100,-1
34732.26233,1,27586177,100,2240000,-1
34739.0868,1,27705120,100,2239800,-1
34739.98613,1,27721911,100,2239800,-1
34740.93716,1,27764060,200,2239800,-1
34742.81882,1,27806714,100,2239700,-1
34743.53627,1,27823542,100,2239500,-1
34744.92671,1,27870490,100,2238700,-1
34745.42969,1,27883900,100,2236200,1
34751.78614,1,28000085,100,2239500,-1
34753.18637,1,28019423,100,2239500,-1
34755.4695,1,28054976,100,2238600,1
34756.37502,1,28073237,100,2239600,-1
34757.77572,1,28093908,100,2238600,1
34758.41111,1,28104182,100,2239400,1
34758.41769,1,28104265,100,2239400,1
34758.44279,1,28104778,100,2241200,-1
34758.44289,1,28104780,100,2241200,-1
34758.44289,1,28104781,100,2241200,-1
34758.44396,1,28104823,200,2240700,1
34759.24096,1,28118987,100,2241100,-1
34759.24104,1,28118989,100,2241100,-1
34759.34473,1,28120488,100,2238900,1
34759.76553,1,28129226,100,2239700,-1
34763.14489,1,28181287,100,2241200,-1
34763.14498,1,28181291,100,2241200,-1
34765.51663,1,28222402,100,2239700,1
34765.52257,1,28222560,100,2239700,1
34766.39472,1,28240173,100,2241600,-1
34766.3948,1,28240193,100,2241600,-1
34766.39481,1,28240196,100,2241600,-1
34766.73603,1,28265001,100,2239800,1
34770.53108,1,28364542,100,2242900,-1
34770.53117,1,28364564,100,2242900,-1
34770.53641,1,28365855,100,2239900,1
34774.3014,1,28435227,100,2242800,-1
34774.30148,1,28435228,100,2242800,-1
34776.63603,1,28470908,100,2242700,-1
34776.63613,1,28470910,100,2242700,-1
34776.82839,1,28473608,100,2242000,-1
34782.64993,1,28556581,100,2241800,-1
34783.71538,1,28570803,100,2241700,-1
34784.13461,1,28578184,100,2241700,-1
34793.73796,1,28759677,100,2237700,1
34796.48599,1,28801911,100,2241600,-1
34801.12186,1,28889060,100,2241600,-1
34805.53384,1,28952644,100,2238100,1
34805.53441,1,28952676,100,2241500,-1
34805.53741,1,28952794,100,2237800,1
34806.98674,1,28972672,100,2241500,-1
34810.83822,1,29030590,100,2241500,-1
34811.14463,1,29034867,100,2241500,-1
34811.18204,1,29035435,100,2241400,-1
34811.93662,1,29045230,100,2241300,-1
34814.12602,1,29086236,100,2241300,-1
34814.1391,1,29086910,100,2238100,1
34814.30541,1,29092003,75,2240100,-1
34814.3245,1,29092721,100,2237400,1
34814.47494,1,29106503,1,2240000,-1
34814.47726,1,29107250,2,2240000,-1
34814.52551,1,29112174,200,2236900,1
34816.35339,1,29162535,200,2236800,1
34816.87459,1,29169555,200,2236700,1
34816.94584,1,29171582,11,2240000,1
34828.88157,1,29366093,19,2240100,1
34828.90424,1,29372238,100,2238800,1
34829.16088,1,29382284,100,2237500,1
34831.91489,1,29426472,100,2241100,-1
34832.22496,1,29431625,100,2237500,1
34833.03292,1,29442413,100,2237500,1
34846.56761,1,29639018,100,2241000,-1
34847.42523,1,29680414,114,2237500,1
34847.43612,1,29684632,100,2239100,1
34847.49632,1,29694454,100,2238600,1
34847.98635,1,29720835,100,2239100,1
34848.02602,1,29722606,33,2240200,1
34848.08865,1,29725484,33,2240600,1
34848.09235,1,29725626,33,2240200,1
34848.19172,1,29728169,33,2240700,1
34848.19549,1,29728251,33,2240300,1
34848.23046,1,29728833,33,2240700,1
34848.23158,1,29728852,33,2240800,1
34848.26775,1,29729409,33,2240700,1
